row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
5613,CA-2020-121027,2020-08-18,2020-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1539.16,9,224.424,0.0,COD
6210,CA-2020-119809,2020-08-18,2020-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2831.528,9,942.8157,0.0,Online
1514,CA-2020-112809,2020-08-18,2020-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,86.38,5,-33.139,0.0,COD
1515,CA-2020-112809,2020-08-18,2020-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,101.744,4,-11.4648,0.0,Cards
618,CA-2020-117947,2020-08-18,2020-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",109.94,2,3.0814,0.0,Cards
6898,CA-2020-122028,2020-08-18,2020-08-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,121.782,3,-7.9068,0.0,COD
6712,CA-2020-163069,2020-08-18,2020-08-21,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Columbus,Ohio,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,125.912,3,1.239,0.0,COD
620,CA-2020-117947,2020-08-18,2020-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,111.91,1,10.9939,0.0,Cards
8607,CA-2020-162936,2020-08-18,2020-08-22,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",142.18,2,7.6494,0.0,Cards
617,CA-2020-117947,2020-08-18,2020-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",134.48,2,15.7872,0.0,Cards
8806,US-2020-100398,2020-08-19,2020-08-23,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",116.72,3,37.236,0.0,Cards
4415,CA-2020-132339,2020-08-19,2020-08-23,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,404.99,1,182.3553,0.0,COD
4921,CA-2020-101728,2020-08-19,2020-08-23,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,107.296,2,-3.9032,0.0,COD
6425,CA-2020-115777,2020-08-19,2020-08-24,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Lawrence,Massachusetts,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,111.44,3,9.3312,0.0,COD
5967,CA-2020-119011,2020-08-20,2020-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,145.88,3,10.788,0.0,COD
5966,CA-2020-119011,2020-08-20,2020-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",237.56,6,63.4368,0.0,Online
2025,US-2020-111241,2020-08-20,2020-08-22,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,259.12,5,77.714,0.0,Cards
5965,CA-2020-119011,2020-08-20,2020-08-25,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,108.22,3,5.166,0.0,Online
7743,CA-2020-105326,2020-08-20,2020-08-27,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,140.92,4,12.4416,0.0,Online
8860,US-2020-114356,2020-08-20,2020-08-26,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,144.96,1,3.596,0.0,COD
2855,CA-2020-137344,2020-08-20,2020-08-20,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",142.29,3,10.4754,0.0,Cards
6416,CA-2020-144750,2020-08-21,2020-08-21,Same Day,DL-13495,Dionis Lloyd,Corporate,United States,Chandler,Arizona,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,100.88,1,29.358,0.0,COD
3606,CA-2020-112956,2020-08-21,2020-08-27,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",122.92,4,31.2528,0.0,Online
3337,US-2020-109253,2020-08-21,2020-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,153.92,4,10.3936,1.0,COD
3339,US-2020-109253,2020-08-21,2020-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",154.144,9,42.4647,1.0,COD
3340,US-2020-109253,2020-08-21,2020-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,237.52,3,54.9504,1.0,Cards
9901,CA-2020-117646,2020-08-21,2020-08-25,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",261.096,3,20.7459,0.0,Online
3604,CA-2020-112956,2020-08-21,2020-08-27,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,311.4,5,133.152,0.0,Online
8040,CA-2020-121489,2020-08-21,2020-08-25,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",435.704,6,38.8704,0.0,Online
3336,US-2020-109253,2020-08-21,2020-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,450.968,4,37.7972,1.0,Online
3338,US-2020-109253,2020-08-21,2020-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,590.728,3,28.4364,1.0,Online
8041,CA-2020-121489,2020-08-21,2020-08-25,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,612.58,6,34.3548,0.0,Cards
425,CA-2020-155705,2020-08-21,2020-08-23,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,896.4,4,225.264,0.0,Online
9271,US-2020-102183,2020-08-21,2020-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4330.552,6,1453.1238,0.0,COD
829,CA-2020-126956,2020-08-21,2020-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,91.28,2,7.4872,0.0,COD
9902,CA-2020-117646,2020-08-21,2020-08-25,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",121.752,3,7.11,0.0,Cards
3335,US-2020-109253,2020-08-21,2020-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,107.12,4,4.9648,1.0,COD
9903,CA-2020-117646,2020-08-21,2020-08-25,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,112.672,1,2.085,0.0,Online
9270,US-2020-102183,2020-08-21,2020-08-28,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,139.088,7,11.2308,0.0,COD
3605,CA-2020-112956,2020-08-21,2020-08-27,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",136.16,2,8.5544,0.0,Online
827,CA-2020-126956,2020-08-21,2020-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,156.0,7,16.8,0.0,COD
8042,CA-2020-121489,2020-08-21,2020-08-25,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,135.18,2,11.613,0.0,COD
828,CA-2020-126956,2020-08-21,2020-08-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,164.24,4,10.7996,0.0,Online
3341,US-2020-109253,2020-08-21,2020-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",186.75,5,24.84,1.0,Cards
5235,CA-2020-131037,2020-08-22,2020-08-23,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,258.008,1,2.6251,0.0,Cards
6105,US-2020-132381,2020-08-22,2020-08-24,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,362.532,2,-83.8752,0.0,COD
4300,CA-2020-129021,2020-08-23,2020-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,202.376,6,12.1032,0.0,Cards
4298,CA-2020-129021,2020-08-23,2020-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4395.896,13,327.5922,0.0,Online
4301,CA-2020-129021,2020-08-23,2020-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",101.784,2,0.4176,0.0,COD
4302,CA-2020-129021,2020-08-23,2020-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",89.72,5,2.943,0.0,Cards
4299,CA-2020-129021,2020-08-23,2020-08-26,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",179.568,2,15.49,0.0,COD
6025,CA-2020-139717,2020-08-24,2020-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,667.272,8,64.6272,0.0,Cards
6026,CA-2020-139717,2020-08-24,2020-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,138.368,2,3.7584,0.0,Online
5404,CA-2020-123043,2020-08-24,2020-08-29,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,141.744,1,1.3104,0.0,Cards
5403,CA-2020-123043,2020-08-24,2020-08-29,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,121.672,4,7.71,0.0,Cards
8635,CA-2020-159793,2020-08-25,2020-08-29,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,165.98,2,-89.0664,0.0,COD
875,CA-2020-114636,2020-08-25,2020-08-29,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,233.16,5,67.256,0.0,Online
1484,CA-2020-101210,2020-08-25,2020-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,129.424,1,1.07,0.0,Online
1483,CA-2020-101210,2020-08-25,2020-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,143.728,2,1.7024,0.0,Cards
7914,US-2020-105697,2020-08-25,2020-08-27,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",128.696,2,1.9272,0.0,COD
9585,CA-2020-132584,2020-08-26,2020-08-27,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",143.72,4,13.9672,0.0,COD
8129,CA-2020-157350,2020-08-26,2020-09-01,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",149.96,5,-43.848,0.0,Online
2717,CA-2020-128475,2020-08-26,2020-09-01,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,149.98,2,15.1158,0.0,Online
3753,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,149.28,3,56.9772,1.0,Online
9386,CA-2020-163097,2020-08-27,2020-08-31,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Mesa,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,167.576,8,33.1584,0.0,COD
3748,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",242.46,2,99.23,1.0,COD
3752,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,261.28,3,23.028,1.0,COD
3749,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,337.92,4,96.576,1.0,Online
1797,US-2020-139465,2020-08-27,2020-08-30,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,367.97,3,100.9113,0.0,COD
3755,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,378.9,5,17.745,1.0,Online
3754,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,855.568,2,294.5488,1.0,COD
3750,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,889.984,2,329.994,1.0,COD
8936,CA-2020-130036,2020-08-27,2020-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1131.888,14,209.979,0.0,Online
378,US-2020-134481,2020-08-27,2020-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1505.424,7,-297.6848,0.0,COD
2918,CA-2020-155047,2020-08-27,2020-08-30,First Class,SE-20110,Sanjit Engle,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",109.952,1,0.372,0.0,Online
4340,CA-2020-133501,2020-08-27,2020-09-01,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Franklin,Tennessee,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,109.184,1,1.8144,0.0,COD
8576,CA-2020-101273,2020-08-27,2020-08-30,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,125.336,4,0.896,1.0,COD
3382,US-2020-162208,2020-08-27,2020-08-30,First Class,SP-20620,Stefania Perrino,Corporate,United States,Tampa,Florida,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,138.896,1,0.9774,0.0,COD
8935,CA-2020-130036,2020-08-27,2020-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,116.672,3,3.96,0.0,Online
1798,US-2020-139465,2020-08-27,2020-08-30,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,133.008,6,11.565,0.0,Online
3751,CA-2020-161956,2020-08-27,2020-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,149.4,5,8.236,1.0,COD
1796,US-2020-139465,2020-08-27,2020-08-30,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,170.84,8,16.5984,0.0,COD
4599,US-2020-169502,2020-08-28,2020-09-01,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,109.6,5,26.564,0.0,Online
2485,CA-2020-126067,2020-08-28,2020-09-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,143.68,5,32.396,0.0,COD
2484,CA-2020-126067,2020-08-28,2020-09-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1176.75,5,250.305,0.0,COD
2486,CA-2020-126067,2020-08-28,2020-09-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,77.56,2,1.4456,0.0,Online
3924,CA-2020-146920,2020-08-28,2020-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),102.72,5,9.352,0.0,COD
4598,US-2020-169502,2020-08-28,2020-09-01,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,109.81,3,5.8887,0.0,Online
3923,CA-2020-146920,2020-08-28,2020-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),137.344,6,7.92,0.0,COD
2483,CA-2020-126067,2020-08-28,2020-09-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,150.168,4,11.4296,0.0,COD
8116,CA-2020-101014,2020-08-29,2020-09-04,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,180.02,3,41.4456,0.0,COD
4238,CA-2020-104024,2020-08-29,2020-09-03,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,89.408,7,0.7056,0.0,Online
1943,CA-2020-144064,2020-08-29,2020-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,93.44,2,2.401,1.0,Online
1944,CA-2020-144064,2020-08-29,2020-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,96.24,9,-5.184,1.0,COD
1942,CA-2020-144064,2020-08-29,2020-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,137.36,4,17.76,1.0,COD
6407,CA-2020-154074,2020-08-31,2020-09-02,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",160.73,7,43.4217,1.0,COD
9664,CA-2020-132619,2020-08-31,2020-09-05,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,San Francisco,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,227.95,3,9.6975,0.0,COD
2842,US-2020-135062,2020-08-31,2020-09-04,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,277.544,7,83.2097,0.0,COD
6406,CA-2020-154074,2020-08-31,2020-09-02,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,599.568,2,7.1196,1.0,COD
3655,CA-2020-133004,2020-08-31,2020-09-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,649.73,9,166.0698,0.0,COD
5610,CA-2020-117198,2020-08-31,2020-09-05,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,680.9,2,217.767,0.0,COD
4991,CA-2020-107321,2020-08-31,2020-09-04,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,733.408,4,77.5584,0.0,Online
1533,CA-2020-159884,2020-08-31,2020-09-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,70.376,3,2.7222,0.0,COD
7064,CA-2020-127712,2020-08-31,2020-09-05,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,93.208,2,0.6984,0.0,COD
4990,CA-2020-107321,2020-08-31,2020-09-04,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,112.672,3,2.1684,0.0,COD
1532,CA-2020-159884,2020-08-31,2020-09-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",140.744,1,0.8058,0.0,COD
3231,CA-2020-131625,2020-09-01,2020-09-05,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",145.9,5,39.066,0.0,COD
9032,CA-2020-128041,2020-09-01,2020-09-01,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,321.56,4,45.3696,0.0,Online
9031,CA-2020-128041,2020-09-01,2020-09-01,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,341.6,4,103.818,0.0,COD
5220,CA-2020-145653,2020-09-01,2020-09-01,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,519.26,7,134.5302,0.0,COD
